student_id,semester,course_code,course_name,credits,course_category,marks,attendance_percent,grade,grade_point,status,attempt_number
STU0015,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,88,88,A,4.0,current,1
STU0016,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,68,89,B-,2.7,completed,1
STU0016,1,CSE 5A,Introduction to Programming I,4,core,89,93,A,4.0,completed,1
STU0016,1,MATH 18,Linear Algebra,4,math,78,93,B+,3.3,completed,1
STU0016,1,MATH 20A,Calculus for Science and Engineering,4,math,83,68,A-,3.7,completed,1
STU0016,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,80,76,A-,3.7,completed,1
STU0016,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,70,87,B,3.0,completed,1
STU0016,2,CSE 20,Discrete Mathematics,4,math,68,81,B-,2.7,completed,1
STU0016,2,CSE 21,Mathematics for Algorithms and Systems,4,core,83,96,A-,3.7,completed,1
STU0016,2,MATH 20B,Calculus for Science and Engineering,4,math,89,83,A,4.0,completed,1
STU0016,3,CSE 100,Advanced Data Structures,4,core,82,80,A-,3.7,completed,1
STU0016,3,CSE 30,Computer Organization and Systems Programming,4,core,75,78,B+,3.3,completed,1
STU0016,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,74,86,B,3.0,completed,1
STU0016,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,82,82,A-,3.7,completed,1
STU0016,4,CSE 101,Design and Analysis of Algorithms,4,core,69,80,B-,2.7,completed,1
STU0016,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,82,86,A-,3.7,completed,1
STU0016,4,CSE 110,Software Engineering,4,core,92,74,A+,4.0,completed,1
STU0016,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,60,67,C+,2.3,completed,1
STU0016,5,CSE 120,Principles of Computer Operating Systems,4,systems,69,81,B-,2.7,current,1
STU0016,5,CSE 123,Computer Networks,4,networks,92,100,A+,4.0,current,1
STU0016,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,74,100,B,3.0,current,1
STU0016,5,CSE 132A,Database System Principles,4,database,80,100,A-,3.7,current,1
STU0016,5,MATH 183,Statistical Methods,4,math,69,81,B-,2.7,current,1
STU0017,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,76,92,B+,3.3,completed,1
STU0017,1,CSE 5A,Introduction to Programming I,4,core,84,67,A-,3.7,completed,1
STU0017,1,MATH 18,Linear Algebra,4,math,80,87,A-,3.7,completed,1
STU0017,1,MATH 20A,Calculus for Science and Engineering,4,math,80,87,A-,3.7,completed,1
STU0017,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,86,75,A,4.0,completed,1
STU0017,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,67,84,B-,2.7,completed,1
STU0017,2,CSE 20,Discrete Mathematics,4,math,76,79,B+,3.3,completed,1
STU0017,2,CSE 21,Mathematics for Algorithms and Systems,4,core,81,78,A-,3.7,completed,1
STU0017,2,MATH 20B,Calculus for Science and Engineering,4,math,88,72,A,4.0,completed,1
STU0017,3,CSE 100,Advanced Data Structures,4,core,62,84,C+,2.3,completed,1
STU0017,3,CSE 30,Computer Organization and Systems Programming,4,core,81,67,A-,3.7,completed,1
STU0017,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,71,91,B,3.0,completed,1
STU0017,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,80,87,A-,3.7,completed,1
STU0017,4,CSE 101,Design and Analysis of Algorithms,4,core,80,86,A-,3.7,completed,1
STU0017,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,78,83,B+,3.3,completed,1
STU0017,4,CSE 110,Software Engineering,4,core,89,74,A,4.0,completed,1
STU0017,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,70,74,B,3.0,completed,1
STU0017,5,CSE 120,Principles of Computer Operating Systems,4,systems,80,70,A-,3.7,completed,1
STU0017,5,CSE 123,Computer Networks,4,networks,84,85,A-,3.7,completed,1
STU0017,5,CSE 132A,Database System Principles,4,database,76,85,B+,3.3,completed,1
STU0017,5,DSC 80,The Practice and Application of Data Science,4,data,77,94,B+,3.3,completed,1
STU0017,5,MATH 183,Statistical Methods,4,math,74,77,B,3.0,completed,1
STU0017,6,CSE 105,Theory of Computability,4,systems,89,97,A,4.0,completed,1
STU0017,6,CSE 132B,Database Systems Applications,4,database,73,88,B,3.0,completed,1
STU0017,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,82,67,A-,3.7,completed,1
STU0017,6,CSE 151A,Introduction to Machine Learning,4,ai,85,93,A,4.0,completed,1
STU0017,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,81,75,A-,3.7,completed,1
STU0017,7,CSE 124,Networked Services,4,networks,91,99,A+,4.0,current,1
STU0017,7,CSE 131,Compiler Construction,4,systems,83,90,A-,3.7,current,1
STU0017,7,CSE 151B,Deep Learning,4,ai,80,88,A-,3.7,current,1
STU0017,7,CSE 158,Recommender Systems and Web Mining,4,ai,83,82,A-,3.7,current,1
STU0017,7,MATH 188,Algebraic Combinatorics,4,math,70,83,B,3.0,current,1
STU0018,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,86,59,A,4.0,completed,1
STU0018,1,CSE 5A,Introduction to Programming I,4,core,87,75,A,4.0,completed,1
STU0018,1,MATH 18,Linear Algebra,4,math,68,90,B-,2.7,completed,1
STU0018,1,MATH 20A,Calculus for Science and Engineering,4,math,87,55,A,4.0,completed,1
STU0018,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,77,98,B+,3.3,completed,1
STU0018,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,79,100,B+,3.3,completed,1
STU0018,2,CSE 20,Discrete Mathematics,4,math,74,85,B,3.0,completed,1
STU0018,2,CSE 21,Mathematics for Algorithms and Systems,4,core,83,90,A-,3.7,completed,1
STU0018,2,MATH 20B,Calculus for Science and Engineering,4,math,98,87,A+,4.0,completed,1
STU0018,3,CSE 100,Advanced Data Structures,4,core,81,85,A-,3.7,completed,1
STU0018,3,CSE 30,Computer Organization and Systems Programming,4,core,91,86,A+,4.0,completed,1
STU0018,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,81,79,A-,3.7,completed,1
STU0018,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,83,74,A-,3.7,completed,1
STU0018,4,CSE 101,Design and Analysis of Algorithms,4,core,74,76,B,3.0,completed,1
STU0018,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,85,91,A,4.0,completed,1
STU0018,4,CSE 110,Software Engineering,4,core,93,82,A+,4.0,completed,1
STU0018,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,70,90,B,3.0,completed,1
STU0018,5,CSE 120,Principles of Computer Operating Systems,4,systems,79,94,B+,3.3,completed,1
STU0018,5,CSE 123,Computer Networks,4,networks,86,83,A,4.0,completed,1
STU0018,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,94,89,A+,4.0,completed,1
STU0018,5,CSE 132A,Database System Principles,4,database,96,100,A+,4.0,completed,1
STU0018,5,ECE 109,Engineering Probability and Statistics,4,math,90,87,A+,4.0,completed,1
STU0018,6,CSE 105,Theory of Computability,4,systems,68,81,B-,2.7,completed,1
STU0018,6,CSE 132B,Database Systems Applications,4,database,89,82,A,4.0,completed,1
STU0018,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,88,89,A,4.0,completed,1
STU0018,6,CSE 151A,Introduction to Machine Learning,4,ai,68,76,B-,2.7,completed,1
STU0018,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,83,89,A-,3.7,completed,1
STU0018,7,CSE 127,Introduction to Computer Security,4,security,82,95,A-,3.7,current,1
STU0018,7,CSE 131,Compiler Construction,4,systems,83,67,A-,3.7,current,1
STU0018,7,CSE 151B,Deep Learning,4,ai,77,81,B+,3.3,current,1
STU0018,7,CSE 152,Introduction to Computer Vision,4,ai,78,66,B+,3.3,current,1
STU0018,7,CSE 158,Recommender Systems and Web Mining,4,ai,91,88,A+,4.0,current,1
STU0019,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,86,85,A,4.0,completed,1
STU0019,1,CSE 5A,Introduction to Programming I,4,core,71,88,B,3.0,completed,1
STU0019,1,MATH 18,Linear Algebra,4,math,75,89,B+,3.3,completed,1
STU0019,1,MATH 20A,Calculus for Science and Engineering,4,math,73,76,B,3.0,completed,1
STU0019,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,68,82,B-,2.7,completed,1
STU0019,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,80,100,A-,3.7,completed,1
STU0019,2,CSE 20,Discrete Mathematics,4,math,81,88,A-,3.7,completed,1
STU0019,2,CSE 21,Mathematics for Algorithms and Systems,4,core,67,97,B-,2.7,completed,1
STU0019,2,MATH 20B,Calculus for Science and Engineering,4,math,81,88,A-,3.7,completed,1
STU0019,3,CSE 100,Advanced Data Structures,4,core,70,88,B,3.0,current,1
STU0019,3,CSE 30,Computer Organization and Systems Programming,4,core,74,83,B,3.0,current,1
STU0019,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,75,94,B+,3.3,current,1
STU0019,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,78,97,B+,3.3,current,1
STU0020,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,91,100,A+,4.0,completed,1
STU0020,1,CSE 5A,Introduction to Programming I,4,core,83,84,A-,3.7,completed,1
STU0020,1,MATH 18,Linear Algebra,4,math,81,82,A-,3.7,completed,1
STU0020,1,MATH 20A,Calculus for Science and Engineering,4,math,74,97,B,3.0,completed,1
STU0020,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,80,80,A-,3.7,completed,1
STU0020,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,67,70,B-,2.7,completed,1
STU0020,2,CSE 20,Discrete Mathematics,4,math,86,85,A,4.0,completed,1
STU0020,2,CSE 21,Mathematics for Algorithms and Systems,4,core,85,81,A,4.0,completed,1
STU0020,2,MATH 20B,Calculus for Science and Engineering,4,math,74,84,B,3.0,completed,1
STU0020,3,CSE 100,Advanced Data Structures,4,core,89,89,A,4.0,current,1
STU0020,3,CSE 30,Computer Organization and Systems Programming,4,core,88,95,A,4.0,current,1
STU0020,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,93,88,A+,4.0,current,1
STU0020,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,73,95,B,3.0,current,1
STU0021,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,90,99,A+,4.0,completed,1
STU0021,1,CSE 5A,Introduction to Programming I,4,core,83,95,A-,3.7,completed,1
STU0021,1,MATH 18,Linear Algebra,4,math,80,86,A-,3.7,completed,1
STU0021,1,MATH 20A,Calculus for Science and Engineering,4,math,80,75,A-,3.7,completed,1
STU0021,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,79,88,B+,3.3,completed,1
STU0021,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,73,89,B,3.0,completed,1
STU0021,2,CSE 20,Discrete Mathematics,4,math,80,100,A-,3.7,completed,1
STU0021,2,CSE 21,Mathematics for Algorithms and Systems,4,core,82,79,A-,3.7,completed,1
STU0021,2,MATH 20B,Calculus for Science and Engineering,4,math,80,84,A-,3.7,completed,1
STU0021,3,CSE 100,Advanced Data Structures,4,core,94,84,A+,4.0,completed,1
STU0021,3,CSE 30,Computer Organization and Systems Programming,4,core,80,79,A-,3.7,completed,1
STU0021,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,63,77,C+,2.3,completed,1
STU0021,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,81,83,A-,3.7,completed,1
STU0021,4,CSE 101,Design and Analysis of Algorithms,4,core,82,84,A-,3.7,completed,1
STU0021,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,94,86,A+,4.0,completed,1
STU0021,4,CSE 110,Software Engineering,4,core,82,100,A-,3.7,completed,1
STU0021,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,61,67,C+,2.3,completed,1
STU0021,5,CSE 123,Computer Networks,4,networks,88,86,A,4.0,completed,1
STU0021,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,58,75,C,2.0,completed,1
STU0021,5,CSE 132A,Database System Principles,4,database,84,80,A-,3.7,completed,1
STU0021,5,ECE 109,Engineering Probability and Statistics,4,math,82,99,A-,3.7,completed,1
STU0021,5,MATH 183,Statistical Methods,4,math,84,94,A-,3.7,completed,1
STU0021,6,CSE 132B,Database Systems Applications,4,database,75,87,B+,3.3,completed,1
STU0021,6,CSE 150A,Introduction to Artificial Intelligence: Probabilistic Reasoning and Decision-Making,4,ai,62,76,C+,2.3,completed,1
STU0021,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,98,82,A+,4.0,completed,1
STU0021,6,CSE 151A,Introduction to Machine Learning,4,ai,80,71,A-,3.7,completed,1
STU0021,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,79,75,B+,3.3,completed,1
STU0021,7,CSE 124,Networked Services,4,networks,98,74,A+,4.0,current,1
STU0021,7,CSE 151B,Deep Learning,4,ai,68,89,B-,2.7,current,1
STU0021,7,CSE 152,Introduction to Computer Vision,4,ai,92,83,A+,4.0,current,1
STU0021,7,CSE 158,Recommender Systems and Web Mining,4,ai,84,84,A-,3.7,current,1
STU0021,7,MATH 188,Algebraic Combinatorics,4,math,89,100,A,4.0,current,1
STU0022,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,70,76,B,3.0,completed,1
STU0022,1,CSE 5A,Introduction to Programming I,4,core,84,78,A-,3.7,completed,1
STU0022,1,MATH 18,Linear Algebra,4,math,96,85,A+,4.0,completed,1
STU0022,1,MATH 20A,Calculus for Science and Engineering,4,math,69,74,B-,2.7,completed,1
STU0022,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,74,76,B,3.0,completed,1
STU0022,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,52,70,C-,1.7,completed,1
STU0022,2,CSE 20,Discrete Mathematics,4,math,75,94,B+,3.3,completed,1
STU0022,2,CSE 21,Mathematics for Algorithms and Systems,4,core,59,62,C,2.0,completed,1
STU0022,2,MATH 20B,Calculus for Science and Engineering,4,math,65,94,B-,2.7,completed,1
STU0022,3,CSE 100,Advanced Data Structures,4,core,81,87,A-,3.7,completed,1
STU0022,3,CSE 30,Computer Organization and Systems Programming,4,core,82,77,A-,3.7,completed,1
STU0022,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,68,87,B-,2.7,completed,1
STU0022,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,79,89,B+,3.3,completed,1
STU0022,4,CSE 101,Design and Analysis of Algorithms,4,core,65,83,B-,2.7,completed,1
STU0022,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,71,72,B,3.0,completed,1
STU0022,4,CSE 110,Software Engineering,4,core,79,75,B+,3.3,completed,1
STU0022,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,76,87,B+,3.3,completed,1
STU0022,5,CSE 120,Principles of Computer Operating Systems,4,systems,88,85,A,4.0,current,1
STU0022,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,67,76,B-,2.7,current,1
STU0022,5,CSE 132A,Database System Principles,4,database,62,91,C+,2.3,current,1
STU0022,5,DSC 80,The Practice and Application of Data Science,4,data,76,78,B+,3.3,current,1
STU0022,5,MATH 183,Statistical Methods,4,math,59,80,C,2.0,current,1
STU0023,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,79,83,B+,3.3,completed,1
STU0023,1,CSE 5A,Introduction to Programming I,4,core,93,97,A+,4.0,completed,1
STU0023,1,MATH 18,Linear Algebra,4,math,85,89,A,4.0,completed,1
STU0023,1,MATH 20A,Calculus for Science and Engineering,4,math,72,90,B,3.0,completed,1
STU0023,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,76,87,B+,3.3,completed,1
STU0023,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,74,84,B,3.0,completed,1
STU0023,2,CSE 20,Discrete Mathematics,4,math,90,64,A+,4.0,completed,1
STU0023,2,CSE 21,Mathematics for Algorithms and Systems,4,core,74,98,B,3.0,completed,1
STU0023,2,MATH 20B,Calculus for Science and Engineering,4,math,83,82,A-,3.7,completed,1
STU0023,3,CSE 100,Advanced Data Structures,4,core,97,91,A+,4.0,completed,1
STU0023,3,CSE 30,Computer Organization and Systems Programming,4,core,67,84,B-,2.7,completed,1
STU0023,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,80,86,A-,3.7,completed,1
STU0023,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,61,91,C+,2.3,completed,1
STU0023,4,CSE 101,Design and Analysis of Algorithms,4,core,76,65,B+,3.3,completed,1
STU0023,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,81,80,A-,3.7,completed,1
STU0023,4,CSE 110,Software Engineering,4,core,82,92,A-,3.7,completed,1
STU0023,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,65,78,B-,2.7,completed,1
STU0023,5,CSE 120,Principles of Computer Operating Systems,4,systems,54,73,C-,1.7,completed,1
STU0023,5,CSE 123,Computer Networks,4,networks,87,78,A,4.0,completed,1
STU0023,5,CSE 130,Programming Languages: Principles and Paradigms,4,systems,76,62,B+,3.3,completed,1
STU0023,5,CSE 132A,Database System Principles,4,database,70,95,B,3.0,completed,1
STU0023,5,DSC 80,The Practice and Application of Data Science,4,data,83,89,A-,3.7,completed,1
STU0023,6,CSE 105,Theory of Computability,4,systems,65,93,B-,2.7,completed,1
STU0023,6,CSE 132B,Database Systems Applications,4,database,62,74,C+,2.3,completed,1
STU0023,6,CSE 150B,Introduction to Artificial Intelligence: Search and Reasoning,4,ai,72,84,B,3.0,completed,1
STU0023,6,CSE 151A,Introduction to Machine Learning,4,ai,78,91,B+,3.3,completed,1
STU0023,6,MATH 181A,Introduction to Mathematical Statistics I,4,math,82,70,A-,3.7,completed,1
STU0023,7,CSE 124,Networked Services,4,networks,70,100,B,3.0,current,1
STU0023,7,CSE 131,Compiler Construction,4,systems,76,88,B+,3.3,current,1
STU0023,7,CSE 152,Introduction to Computer Vision,4,ai,81,79,A-,3.7,current,1
STU0023,7,CSE 158,Recommender Systems and Web Mining,4,ai,81,92,A-,3.7,current,1
STU0023,7,MATH 188,Algebraic Combinatorics,4,math,78,82,B+,3.3,current,1
STU0024,1,CSE 11,Introduction to Computer Science and Object-Oriented Programming: Java,4,core,77,82,B+,3.3,completed,1
STU0024,1,CSE 5A,Introduction to Programming I,4,core,90,82,A+,4.0,completed,1
STU0024,1,MATH 18,Linear Algebra,4,math,90,70,A+,4.0,completed,1
STU0024,1,MATH 20A,Calculus for Science and Engineering,4,math,80,82,A-,3.7,completed,1
STU0024,2,CSE 12,Basic Data Structures and Object-Oriented Design,4,core,85,75,A,4.0,completed,1
STU0024,2,CSE 15L,Software Tools and Techniques Laboratory,2,lab,94,96,A+,4.0,completed,1
STU0024,2,CSE 20,Discrete Mathematics,4,math,67,85,B-,2.7,completed,1
STU0024,2,CSE 21,Mathematics for Algorithms and Systems,4,core,90,72,A+,4.0,completed,1
STU0024,2,MATH 20B,Calculus for Science and Engineering,4,math,89,89,A,4.0,completed,1
STU0024,3,CSE 100,Advanced Data Structures,4,core,56,82,C,2.0,completed,1
STU0024,3,CSE 30,Computer Organization and Systems Programming,4,core,95,96,A+,4.0,completed,1
STU0024,3,MATH 154,Discrete Mathematics and Graph Theory,4,math,83,88,A-,3.7,completed,1
STU0024,3,MATH 20C,Calculus and Analytic Geometry for Science and Engineering,4,math,85,90,A,4.0,completed,1
STU0024,4,CSE 101,Design and Analysis of Algorithms,4,core,83,96,A-,3.7,completed,1
STU0024,4,CSE 103,A Practical Introduction to Probability and Statistics,4,core,80,69,A-,3.7,completed,1
STU0024,4,CSE 110,Software Engineering,4,core,72,88,B,3.0,completed,1
STU0024,4,DSC 40B,Theoretical Foundations of Data Science II,4,data,74,79,B,3.0,completed,1
STU0024,5,CSE 120,Principles of Computer Operating Systems,4,systems,83,96,A-,3.7,completed,1
STU0024,5,CSE 123,Computer Networks,4,networks,79,83,B+,3.3,completed,1
STU0024,5,CSE 132A,Database System Principles,4,database,77,80,B+,3.3,completed,1
STU0024,5,ECE 109,Engineering Probability and Statistics,4,math,88,88,A,4.0,completed,1
